game_id,game_name,uuid,timestamp,angry,disgusted,fear,sad,surprised,happy
1,Card Flipper,6,1605708643465,0.034799819607215,0.057187474955935,0.010910150804879,0.125495458423306,0.191988312184816,0.131196085676162
1,Card Flipper,6,1605708643974,0.04092193450986,0.065979643254459,0.009346011166997,0.123533501444401,0.117035471534312,0.136283803302187
1,Card Flipper,6,1605708644480,0.029512975706296,0.050042008935657,0.009480460773071,0.120868249264888,0.194130326016412,0.185262038710595
1,Card Flipper,6,1605708644995,0.037816961670508,0.071313872698279,0.010974330410462,0.166959726705924,0.150470465412234,0.122635204847959
1,Card Flipper,6,1605708645496,0.040636359444719,0.067899607299619,0.010229392454482,0.13702207992351,0.154919241270785,0.132826414034375
1,Card Flipper,6,1605708646011,0.024870821876516,0.045830358563083,0.0087198122642,0.15373129828219,0.235671301178346,0.183498656442489
1,Card Flipper,6,1605708646525,0.042982676708094,0.077608704143242,0.01143755692422,0.175637636993166,0.128352428640328,0.108901601776647
1,Card Flipper,6,1605708647033,0.037752177934531,0.062226652866941,0.010248182368616,0.155642980901148,0.159876474157946,0.125097444442327
1,Card Flipper,6,1605708647536,0.032165320683074,0.055248340316639,0.009849005000353,0.140212623445382,0.19663341763347,0.167690619176
1,Card Flipper,6,1605708648051,0.036979633001498,0.06050743473221,0.010679354187568,0.144914419379564,0.165644047034246,0.129370542205022
1,Card Flipper,6,1605708648557,0.044133428404597,0.07370219747356,0.010179346309118,0.147568109229658,0.137983766402574,0.124410717264289
1,Card Flipper,6,1605708649072,0.047424969142067,0.079020846825004,0.011963068614821,0.157768328512613,0.118114784262541,0.102301672680666
1,Card Flipper,6,1605708649572,0.036974802718757,0.066458731948346,0.011344738185445,0.16251141186612,0.18601216325222,0.129819128040993
1,Card Flipper,6,1605708650076,0.038532102602229,0.070426953859988,0.011324295370284,0.162694685784815,0.186205993331683,0.123435942904881
1,Card Flipper,6,1605708650580,0.050303451674776,0.122281710244327,0.01155049506612,0.106245500667339,0.045148796707456,0.10473748296816
1,Card Flipper,6,1605708651084,0.059239301859965,0.126283173976362,0.015761684935451,0.120535222038636,0.053603169168616,0.074185461913853
1,Card Flipper,6,1605708651593,0.04275518427476,0.079666749257148,0.014725760543303,0.14254200433794,0.118651534558384,0.105547371519518
1,Card Flipper,6,1605708652098,0.040956281175459,0.080335171984699,0.014492673699503,0.171205152874252,0.140525614499462,0.10770697319909
1,Card Flipper,6,1605708652607,0.044206485912427,0.069702021511684,0.014474798520256,0.153598291435541,0.151103600444701,0.102106415902769
1,Card Flipper,6,1605708653119,0.03893233027599,0.06874795297447,0.012574315908038,0.189018031199145,0.131542023572965,0.10854783990048
1,Card Flipper,6,1605708653634,0.044944965020647,0.068453523599463,0.014494170409867,0.159300528400468,0.152982291674531,0.097806964567039
1,Card Flipper,6,1605708654143,0.041103868666537,0.072434298325778,0.012629852201098,0.179919628534803,0.125818927249174,0.109877511124165
1,Card Flipper,6,1605708654653,0.044719826467258,0.07586517137261,0.013277926146607,0.164130503133442,0.127989725591099,0.101209882418446
1,Card Flipper,6,1605708655153,0.03929919795188,0.07560701423785,0.011188600705881,0.17329028388789,0.11907791997153,0.127274836574814
1,Card Flipper,6,1605708655671,0.052338878740471,0.093367054086985,0.010643955112935,0.105417040885923,0.101220758624584,0.122420652190534
1,Card Flipper,6,1605708656176,0.044129130652899,0.085310217837111,0.011699342697306,0.169080492795145,0.12273881771621,0.105198369385543
1,Card Flipper,6,1605708656690,0.047519542678797,0.087801957004513,0.011426906525781,0.140828984954296,0.105585704941118,0.109651941758214
1,Card Flipper,6,1605708657207,0.031784719518794,0.059919349322453,0.010172512126422,0.130738267965064,0.163037359573872,0.148844767473685
1,Card Flipper,6,1605708657729,0.036159354850673,0.071287766619372,0.009386910408033,0.131925473573904,0.145538527138505,0.132963498084008
1,Card Flipper,6,1605708658247,0.045316627098815,0.083957128217536,0.011218222990201,0.118764313537394,0.135713006761078,0.124726060674579
1,Card Flipper,6,1605708658755,0.060887149054359,0.098637092472976,0.013304190919541,0.155642091322516,0.112126561264262,0.075898070816353
1,Card Flipper,6,1605708659266,0.061891631272424,0.107308136295046,0.012628614988158,0.164775687608116,0.098711886558693,0.081415964584279
